scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,node,branch,component,mean,lower,upper,t0,t1,young,old,harmonic,arithmetic
growth,0,9,hapibd,poisson_separate,g01_o1,1,False,True,n1,,IBD,18114.536013596407,16668.267247340118,20170.530658053787,,,,,,
growth,0,9,hapibd,poisson_separate,g01_o1,1,False,True,root,,IBD,14911.445328284706,14387.44822250358,15646.268504306345,,,,,,
growth,0,9,hapibd,poisson_separate,g01_o1,1,False,True,a,,SNP,6329.96576226135,6033.793840128641,6706.250967826024,,,,,,
growth,0,9,hapibd,poisson_separate,g01_o1,1,False,True,b,,SNP,340554.00805066794,143916.86565300167,470514.7950949253,,,,,,
growth,0,9,hapibd,poisson_separate,g01_o1,1,False,True,c,,SNP,7362.022930852788,6710.417433199401,8017.378519439766,,,,,,
growth,0,9,hapibd,poisson_separate,g01_o1,1,False,True,n1,,SNP,35080.29987073492,31548.778961700536,37414.180277105086,,,,,,
growth,0,9,hapibd,poisson_separate,g01_o1,1,False,True,root,,SNP,15957.828467868641,14740.28913138025,16524.204677684385,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,a,,IBD,59726.65520367839,40445.5795068808,70010.4280665294,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,b,,IBD,16190.19535573071,14718.970427505046,18119.889870485385,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,c,,IBD,15716.288096873534,14935.52277727626,16299.565060688288,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,b.1,,IBD,15061.57251948602,10867.389958773092,19741.068910428345,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,b.2,,IBD,13051.13788819999,11343.521393824592,15787.237356012718,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,n1,,IBD,12481.695656246791,10977.446960227899,14528.737587086849,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,n2,,IBD,11397.996447610698,10145.226570370081,12090.07096838776,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,root,,IBD,11137.529525337635,10020.53336401939,11897.992073927133,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,a,,SNP,13116.921422199175,11484.135011837032,14533.091722135234,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,b,,SNP,32609.07629840731,27282.778028324406,43730.95747724818,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,c,,SNP,9147.191886006824,8477.772225298999,9535.925878106595,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,b.1,,SNP,56550.20957331946,45728.381177027935,80965.68961708187,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,b.2,,SNP,12049.089423926067,9140.183204975545,14764.811570316746,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,n1,,SNP,9455.491687883074,8451.768706076526,10454.181187609143,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,n2,,SNP,16089.127864571668,15432.4785988052,16585.20612252974,,,,,,
growth,0,9,hapibd,poisson_separate,g11_o1,11,False,True,root,,SNP,17392.211136686958,16846.26920263848,18110.679681784375,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,a,,IBD,50281.38454978848,42097.73945565188,52689.57758214585,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,b,,IBD,15454.236545192189,14641.686842411775,18203.889792061567,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,c,,IBD,15214.902368616138,14814.756699932283,16100.233354770879,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,b.1,,IBD,12420.556397642202,11288.333211389403,16100.892466409885,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,b.2,,IBD,13972.831403837821,12208.451795032195,14910.32633943804,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,n1,,IBD,13517.958325536361,12714.817982675153,13822.97797614258,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,n2,,IBD,11229.210112085035,10457.461694952717,11933.636126925847,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,root,,IBD,10760.859540630174,10247.202024761917,11488.122156237529,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,a,,SNP,11230.827754181955,10348.366510580025,13119.67058944615,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,b,,SNP,36075.387236890914,32402.290765422422,41398.26939285697,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,c,,SNP,9288.576267409288,9001.763769959418,9518.53149328753,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,b.1,,SNP,59550.22229254097,48330.51984063177,83741.05436970522,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,b.2,,SNP,13260.32924391509,10742.140846160486,14041.991603998145,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,n1,,SNP,9906.796035821073,8770.219887118785,10422.48772816413,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,n2,,SNP,18729.676554812406,17009.748211554466,19047.682130115525,,,,,,
growth,0,9,hapibd,poisson_separate,g10_o1,10,False,True,root,,SNP,17640.585503604907,16074.610760455313,17813.099533773715,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,a,,IBD,59251.00592879599,35136.31095388797,75338.02117764569,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,b,,IBD,21120.316194713057,18314.76538726166,24600.63469936672,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,c,,IBD,15813.189703075572,14323.378843043452,18302.933337398248,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,a.1,,IBD,20593.55872063689,18384.15294687147,22262.9108122107,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,a.2,,IBD,15475.175790193527,13909.57530348548,19968.18625190935,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,n1,,IBD,16696.43077193069,15716.026051328126,17753.599534860863,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,n2,,IBD,20117.25161386533,17882.01635968924,21558.325223042382,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,root,,IBD,14257.727928097842,13358.062820763362,15808.679895014297,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,a,,SNP,4744.6173276534655,4307.370094228173,5103.936882474567,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,b,,SNP,330200.2114266886,257757.50555711685,417385.97884564626,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,c,,SNP,7106.407111510288,6424.13094042044,7844.309796966531,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,a.1,,SNP,25663.029091989858,18874.932877108222,31000.321974200244,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,a.2,,SNP,15658.890868792692,14234.196917636467,18518.914716650615,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,n1,,SNP,33636.62773457808,29767.672010928232,36327.80076379018,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,n2,,SNP,27253.66954485863,24558.15608100515,29563.16331488799,,,,,,
growth,0,9,hapibd,poisson_separate,g04_o1,4,False,True,root,,SNP,15727.846230588542,14776.062427737927,16267.73438325056,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,a,,IBD,24347.100581368155,24309.93655555151,24310.089727786373,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,b,,IBD,19194.15387673672,19182.219658263875,19183.765578143768,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,c,,IBD,15117.028382479062,15144.14080990518,15144.398499545556,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,c.1,,IBD,23782.37679347567,23819.411067608755,23821.098780714558,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,c.2,,IBD,26040.237899244556,26106.445841394197,26111.495133138567,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,n1,,IBD,25870.222071438642,25910.211944584444,25910.220105699053,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,n2,,IBD,26083.370973369787,26130.781762762123,26130.849393275657,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,root,,IBD,25568.157618372486,25611.868017560846,25611.99664717462,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,a,,SNP,8739.888622112692,8736.496141362908,8736.534871429409,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,b,,SNP,575280.0600718132,575920.3492775523,575971.8164664912,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,c,,SNP,2381.1227990086595,2378.6768646404294,2378.7016925369385,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,c.1,,SNP,16398.529479103076,16332.717392489796,16332.760048518909,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,c.2,,SNP,25771.19316582618,25881.62259188008,25891.40808006098,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,n1,,SNP,26322.361983540264,26373.754215914934,26387.196248195185,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,n2,,SNP,22392.806833941493,22408.87853059344,22409.103373091642,,,,,,
growth,0,9,hapibd,poisson_separate,g20_o1,20,False,True,root,,SNP,21472.286471201107,21480.67038782685,21480.925643038336,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,a,,IBD,24706.643950970723,24694.298556893988,24695.152693621338,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,b,,IBD,20242.617493041682,20254.882576236465,20255.571938816614,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,c,,IBD,14774.315783695767,14775.316632309932,14775.459073954733,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,n1,,IBD,24372.1334519515,24346.497448175884,24348.33159635745,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,a.1,,IBD,25995.285070871312,25970.12045577013,25971.714908452042,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,a.2,,IBD,23769.050465131404,23747.4151670673,23748.805599201245,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,n2,,IBD,23708.1962667592,23687.09066620043,23688.02469956321,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,root,,IBD,25763.766967141233,25726.097340601613,25727.814657053343,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,a,,SNP,9453.611520267019,9461.815084670738,9461.924868184276,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,b,,SNP,744621.9633161756,746980.2556689682,747131.7556712971,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,c,,SNP,2717.433310372954,2717.735700782886,2717.7744619896557,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,n1,,SNP,20795.58346161134,20790.576517315254,20790.720917789073,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,a.1,,SNP,15172.076370427349,15162.706276807916,15162.778727540019,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,a.2,,SNP,19574.855218362623,19576.340343531552,19576.79328580657,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,n2,,SNP,19767.64274020024,19764.153084756654,19765.577128379082,,,,,,
growth,0,9,hapibd,poisson_separate,g08_o2,8,False,False,root,,SNP,15957.910421510358,15945.789119671295,15945.814477692733,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,a,,IBD,23403.14805284141,23121.55618190366,25222.35274380944,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,b,,IBD,19867.851788127406,18547.145429467797,20360.456783014368,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,c,,IBD,14258.387538136485,14096.957637788253,14662.701596364312,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,b.1,,IBD,19628.46611809416,17665.21139413377,20104.748182898253,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,b.2,,IBD,24826.495224713995,22674.098979502927,26206.134974455224,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,n1,,IBD,24200.11939043243,22434.41425906999,24473.69961487945,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,n2,,IBD,25517.353569408064,23479.13731575029,25933.63459918578,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,root,,IBD,25150.980247766238,23225.294674044446,25534.60761214715,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,a,,SNP,8988.307514276272,8778.6912730375,9275.456133068035,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,b,,SNP,331231.71225234965,223845.3349776794,483438.1680634902,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,c,,SNP,2385.251702150401,2337.8868693391887,2607.5171731913306,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,b.1,,SNP,284341.9623540425,247478.76390935085,506212.4487079585,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,b.2,,SNP,21858.543190652923,12968.355784404985,23778.569614369062,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,n1,,SNP,15968.644939563126,15235.64730578868,19112.953122072267,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,n2,,SNP,19532.160151177315,19063.0471426306,21374.152052331297,,,,,,
growth,0,9,hapibd,poisson_separate,g14_o1,14,False,True,root,,SNP,19204.755438523174,18783.726139178936,20863.792866090444,,,,,,
constant,0,0,true,poisson_shared,g03_o1,3,False,True,a,,shared,10627.586291297435,9879.489484802783,11559.573993723923,,,,,,
constant,0,0,true,poisson_shared,g03_o1,3,False,True,b,,shared,70174.91116970964,58084.04854550552,74369.4741436382,,,,,,
constant,0,0,true,poisson_shared,g03_o1,3,False,True,c,,shared,84.34113935748353,78.94693980947689,92.50934567741722,,,,,,
constant,0,0,true,poisson_shared,g03_o1,3,False,True,n1,,shared,53152.66763942364,48315.007118102156,56148.22272300717,,,,,,
constant,0,0,true,poisson_shared,g03_o1,3,False,True,root,,shared,20516.446582516066,16623.48247462391,22944.846242431464,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,a,,shared,18877.64500704733,17859.03530819813,19986.153649922002,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,b,,shared,23710.54444939881,21652.014893581916,26565.88119795589,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,c,,shared,22679.915319654607,20616.719642380995,25520.673970656277,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,b.1,,shared,441871.3992733302,379443.08649654296,538541.7589441909,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,b.2,,shared,16610.71595176008,12790.691198397924,23928.619526101982,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,n1,,shared,378.8030638188043,356.1368804816138,398.705586320257,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,n2,,shared,2896.920622997516,2735.5309439849616,3180.7455843247117,,,,,,
constant,0,0,true,poisson_shared,g13_o1,13,False,True,root,,shared,2625.646797752128,2481.3774189253418,2794.7713424371914,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,a,,shared,8603.149544690543,6259.39031067344,12991.139245837709,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,b,,shared,45756.44542403462,33658.857543707905,67522.40244468156,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,c,,shared,11856.258624978114,82.71789350784837,26691.499943888804,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,a.1,,shared,12970.378768655617,9503.846399173315,17086.940281245956,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,a.2,,shared,8236.8258190156,510.21828211394035,15687.220242236765,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,n1,,shared,8199.225815096584,492.5731613642539,15654.124623844215,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,n2,,shared,34557.51112749781,3295.7481766530573,69050.21700751627,,,,,,
constant,0,0,true,poisson_shared,g07_o1,7,False,True,root,,shared,14046.973044431868,3901.8122666781283,25362.662096388867,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,a,,shared,8819.625432048178,8194.899066045056,9320.84496760338,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,b,,shared,42389.52193782765,34339.705631977165,47993.85494708657,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,c,,shared,17326.406290583574,14188.361910113716,19516.147790610128,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,c.1,,shared,15026.530734828913,14058.509716250937,16043.564733560408,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,c.2,,shared,15049.45969930745,13473.950110802767,16851.890626403812,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,n1,,shared,15018.284867573106,14191.108194674322,16092.561332516472,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,n2,,shared,15113.270097959072,14585.030209591505,15927.57503549947,,,,,,
constant,0,0,true,poisson_shared,g17_o1,17,False,True,root,,shared,15228.45561023106,14424.107003437748,16153.236195609032,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,a,,shared,6184.567141845593,5918.55488769703,6581.0405288959555,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,b,,shared,36565.34062857929,30326.706452675386,41031.37991025129,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,c,,shared,84.53606004296748,83.20173990502037,86.85282780792514,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,a.1,,shared,9662.040123926487,9482.601481208978,10123.291161620406,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,a.2,,shared,16078.416784338466,15475.750798640944,17472.979225687937,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,n1,,shared,15660.333435060438,15128.840647864252,16623.247507926244,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,n2,,shared,50062.90422248086,48205.50828189962,52170.0870685155,,,,,,
constant,0,0,true,poisson_shared,g06_o1,6,False,True,root,,shared,23602.23181918649,23187.153273385225,24250.322650299688,,,,,,
constant,0,0,true,poisson_shared,g22_o1,22,False,True,a,a,shared,14723.207462734681,13620.939082773484,14857.519423319163,0,50,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,0,true,poisson_shared,g22_o1,22,False,True,b,b,shared,16800.714082465143,16510.46493041299,19332.678566846014,0,10,15000.0,15000.0,14999.999999999996,15000.0
constant,0,0,true,poisson_shared,g22_o1,22,False,True,c,c,shared,16252.329723944913,16085.59897139314,16444.178248097942,0,100,15000.0,15000.0,15000.000000000005,15000.000000000005
constant,0,0,true,poisson_shared,g22_o1,22,False,True,loop1,loop1,shared,16533.091375234922,15782.500607273707,17419.76042609424,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,0,true,poisson_shared,g22_o1,22,False,True,loop2,loop2,shared,15493.94066830014,15256.594949098628,17609.450963616062,10,25,15000.0,15000.0,15000.0,15000.000000000004
constant,0,0,true,poisson_shared,g22_o1,22,False,True,anc_b,anc_b,shared,15937.861098671861,15535.104079382041,16841.712375135914,25,30,15000.0,15000.0,15000.000000000004,15000.000000000005
constant,0,0,true,poisson_shared,g22_o1,22,False,True,b.1,b.1,shared,14955.307451159406,14738.833244961901,16960.53202495782,30,50,15000.0,15000.0,14999.999999999998,15000.0
constant,0,0,true,poisson_shared,g22_o1,22,False,True,b.2,b.2,shared,16435.633763320748,14653.947205211867,16589.60369207212,30,100,15000.0,15000.0,15000.000000000002,15000.000000000004
constant,0,0,true,poisson_shared,g22_o1,22,False,True,left,left,shared,14509.799926930622,14378.280022210529,15622.945649433796,50,300,15000.0,15000.0,14999.999999999996,15000.0
constant,0,0,true,poisson_shared,g22_o1,22,False,True,right,right,shared,15567.161882361046,15458.045452958848,16465.815869727438,100,300,15000.0,15000.0,15000.000000000004,15000.0
constant,0,0,true,poisson_shared,g22_o1,22,False,True,root,root,shared,15300.29224889333,14939.176642022394,16202.05434403204,300,,15000.0,15000.0,15000.0,15000.0
constant,0,0,true,poisson_shared,g16_o1,16,False,True,a,,shared,8722.742422383955,8028.392154375531,9047.960690246726,,,,,,
constant,0,0,true,poisson_shared,g16_o1,16,False,True,b,,shared,40522.6975414121,35045.16770208071,44376.19822808403,,,,,,
constant,0,0,true,poisson_shared,g16_o1,16,False,True,c,,shared,17471.393133102178,15352.197373753806,18705.567669225937,,,,,,
constant,0,0,true,poisson_shared,g16_o1,16,False,True,c.1,,shared,11980.296840905718,10747.961832607476,12756.715020911146,,,,,,
constant,0,0,true,poisson_shared,g16_o1,16,False,True,c.2,,shared,23553.47746539424,18242.319598596627,28590.514492161597,,,,,,
constant,0,0,true,poisson_shared,g16_o1,16,False,True,n1,,shared,15999.968826030767,15179.31080282523,16869.008393789005,,,,,,
constant,0,0,true,poisson_shared,g16_o1,16,False,True,n2,,shared,17141.45747001582,15801.542938611274,18254.459575648892,,,,,,
constant,0,0,true,poisson_shared,g16_o1,16,False,True,root,,shared,17455.53165413596,15035.107745726407,19015.67890505252,,,,,,
constant,0,0,true,poisson_shared,g02_o1,2,False,True,a,,shared,15798.149028681968,15331.072240383795,16486.339724042515,,,,,,
constant,0,0,true,poisson_shared,g02_o1,2,False,True,b,,shared,66253.59283794326,56873.26012318922,68368.12749471498,,,,,,
constant,0,0,true,poisson_shared,g02_o1,2,False,True,c,,shared,6330.728923120852,6261.659638064687,6549.301554212631,,,,,,
constant,0,0,true,poisson_shared,g02_o1,2,False,True,n1,,shared,2699.5805959122154,2228.7787733350738,2839.2692300666176,,,,,,
constant,0,0,true,poisson_shared,g02_o1,2,False,True,root,,shared,1514.7902515432027,1250.983769440714,1681.85738077863,,,,,,
constant,0,0,true,poisson_shared,g12_o1,12,False,True,a,,shared,17595.227487615823,17348.720608706302,17912.38014818333,,,,,,
constant,0,0,true,poisson_shared,g12_o1,12,False,True,b,,shared,26903.13563537739,26073.591658295125,28566.03585492323,,,,,,
constant,0,0,true,poisson_shared,g12_o1,12,False,True,c,,shared,7089.268879843156,6957.572709552027,7191.0080618501615,,,,,,
constant,0,0,true,poisson_shared,g12_o1,12,False,True,b.1,,shared,8489.836249808837,7901.692517906614,9322.541307202022,,,,,,
constant,0,0,true,poisson_shared,g12_o1,12,False,True,b.2,,shared,1544254.9131566302,1486507.9641963267,1640063.9141771323,,,,,,
