scenario,pool,replicate,source,variant,search,rank,graph,newick,best_order,reliable,logz,elbo
growth,0,4,hapibd,poisson_shared,loop_omitted,12,13,"(((b.1,c),a),b.2)",g13_o1,False,-743.0453731568451,-820.9100221899366
growth,0,4,hapibd,poisson_shared,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-751.6291076173083,-849.8605998253745
growth,0,4,hapibd,poisson_shared,loop_omitted,14,21,"((a,c.1),(b,c.2))",g21_o2,False,-770.4585695310004,-878.544729555651
growth,0,4,hapibd,poisson_shared,loop_omitted,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-833.1380344780813,-881.795447068551
growth,0,4,hapibd,poisson_shared,loop_omitted,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-839.1722866695928,-896.1710176591486
growth,0,4,hapibd,poisson_shared,loop_omitted,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-860.6992138664051,-911.660627481481
growth,0,4,hapibd,poisson_shared,loop_omitted,18,3,"((b,c),a)",g03_o1,False,-1174.2661265491831,-1179.8478608197865
growth,0,4,hapibd,poisson_shared,loop_omitted,19,12,"(((a,c),b.1),b.2)",g12_o1,False,-1130.6930612275953,-1201.3771911465528
growth,0,4,hapibd,poisson_shared,loop_omitted,20,2,"((a,c),b)",g02_o1,False,-1224.5081672921106,-1229.4349684573167
growth,0,4,hapibd,poisson_shared,loop_omitted,21,8,"(((b,c),a.1),a.2)",g08_o1,False,-1192.2583143049121,-1232.2987154658113
growth,0,4,hapibd,poisson_shared,including_loop,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-196.56288526280463,-213.17259055251327
growth,0,4,hapibd,poisson_shared,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-203.98010758662784,-219.54302588688816
growth,0,4,hapibd,poisson_shared,including_loop,3,9,"((a.1,b),(a.2,c))",g09_o1,False,-314.4681233368726,-375.02427026234193
growth,0,4,hapibd,poisson_shared,including_loop,4,17,"(((a,c.1),b),c.2)",g17_o1,False,-374.55795665441053,-397.93684616597136
growth,0,4,hapibd,poisson_shared,including_loop,5,16,"(((a,b),c.1),c.2)",g16_o2,False,-423.27344369929403,-445.71752938861357
growth,0,4,hapibd,poisson_shared,including_loop,6,19,"(((b,c.1),a),c.2)",g19_o1,False,-422.61984325796504,-471.1731956029261
growth,0,4,hapibd,poisson_shared,including_loop,7,11,"(((a,b.1),c),b.2)",g11_o1,False,-225.44983624315884,-594.5765528607483
growth,0,4,hapibd,poisson_shared,including_loop,8,10,"(((a,b.1),b.2),c)",g10_o1,False,-216.7307730331356,-675.2873375301612
growth,0,4,hapibd,poisson_shared,including_loop,9,1,"((a,b),c)",g01_o1,False,-412.99178831807296,-771.0760320508817
growth,0,4,hapibd,poisson_shared,including_loop,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-375.6886965922036,-777.1622394996199
growth,0,4,hapibd,poisson_shared,including_loop,11,4,"(((a.1,b),a.2),c)",g04_o1,False,-370.32211707078136,-798.6645729231893
growth,0,4,hapibd,poisson_shared,including_loop,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-735.6038401640245,-810.6893711667483
growth,0,4,hapibd,poisson_shared,including_loop,13,13,"(((b.1,c),a),b.2)",g13_o1,False,-743.0453731568451,-820.9100221899366
growth,0,4,hapibd,poisson_shared,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-751.6291076173083,-849.8605998253745
growth,0,4,hapibd,poisson_shared,including_loop,15,21,"((a,c.1),(b,c.2))",g21_o2,False,-770.4585695310004,-878.544729555651
growth,0,4,hapibd,poisson_shared,including_loop,16,7,"(((a.1,c),b),a.2)",g07_o1,False,-833.1380344780813,-881.795447068551
growth,0,4,hapibd,poisson_shared,including_loop,17,6,"(((a.1,c),a.2),b)",g06_o1,False,-839.1722866695928,-896.1710176591486
growth,0,4,hapibd,poisson_shared,including_loop,18,20,"(((b,c.1),c.2),a)",g20_o1,False,-860.6992138664051,-911.660627481481
growth,0,4,hapibd,poisson_shared,including_loop,19,3,"((b,c),a)",g03_o1,False,-1174.2661265491831,-1179.8478608197865
growth,0,4,hapibd,poisson_shared,including_loop,20,12,"(((a,c),b.1),b.2)",g12_o1,False,-1130.6930612275953,-1201.3771911465528
growth,0,4,hapibd,poisson_shared,including_loop,21,2,"((a,c),b)",g02_o1,False,-1224.5081672921106,-1229.4349684573167
growth,0,4,hapibd,poisson_shared,including_loop,22,8,"(((b,c),a.1),a.2)",g08_o1,False,-1192.2583143049121,-1232.2987154658113
growth,0,4,hapibd,poisson_separate,loop_omitted,1,11,"(((a,b.1),c),b.2)",g11_o1,False,-219.42988552668984,-254.82662391899956
growth,0,4,hapibd,poisson_separate,loop_omitted,2,10,"(((a,b.1),b.2),c)",g10_o1,False,-219.92492291634923,-255.23976626627135
growth,0,4,hapibd,poisson_separate,loop_omitted,3,1,"((a,b),c)",g01_o1,False,-245.85759668249008,-265.84946094831594
growth,0,4,hapibd,poisson_separate,loop_omitted,4,15,"((a,b.1),(b.2,c))",g15_o2,False,-211.9031679655518,-287.0166843452002
growth,0,4,hapibd,poisson_separate,loop_omitted,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-263.36079552325225,-321.89517542574487
growth,0,4,hapibd,poisson_separate,loop_omitted,6,9,"((a.1,b),(a.2,c))",g09_o2,False,-264.5509287531429,-323.7034691686001
growth,0,4,hapibd,poisson_separate,loop_omitted,7,19,"(((b,c.1),a),c.2)",g19_o1,False,-271.35912199246155,-347.15445180360996
growth,0,4,hapibd,poisson_separate,loop_omitted,8,4,"(((a.1,b),a.2),c)",g04_o1,False,-260.3979883162637,-379.6511531371343
growth,0,4,hapibd,poisson_separate,loop_omitted,9,16,"(((a,b),c.1),c.2)",g16_o2,False,-267.42448091650397,-387.1598325863775
growth,0,4,hapibd,poisson_separate,loop_omitted,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-257.7222835263185,-414.5886025606855
growth,0,4,hapibd,poisson_separate,loop_omitted,11,3,"((b,c),a)",g03_o1,False,-562.0351270999718,-589.9506710396072
growth,0,4,hapibd,poisson_separate,loop_omitted,12,2,"((a,c),b)",g02_o1,False,-569.3776079049245,-615.393292171158
growth,0,4,hapibd,poisson_separate,loop_omitted,13,7,"(((a.1,c),b),a.2)",g07_o1,False,-588.5767117484127,-619.1309215996881
growth,0,4,hapibd,poisson_separate,loop_omitted,14,6,"(((a.1,c),a.2),b)",g06_o1,False,-578.5799236299299,-631.4551049018589
growth,0,4,hapibd,poisson_separate,loop_omitted,15,21,"((a,c.1),(b,c.2))",g21_o2,False,-582.7307672686501,-642.1856551260851
growth,0,4,hapibd,poisson_separate,loop_omitted,16,14,"(((b.1,c),b.2),a)",g14_o1,False,-584.222948725794,-651.805933301559
growth,0,4,hapibd,poisson_separate,loop_omitted,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-596.7564959546908,-656.2911505462139
growth,0,4,hapibd,poisson_separate,loop_omitted,18,12,"(((a,c),b.1),b.2)",g12_o1,False,-582.2069695054363,-709.410465804773
growth,0,4,hapibd,poisson_separate,loop_omitted,19,8,"(((b,c),a.1),a.2)",g08_o1,False,-578.2945467502585,-821.3368463756292
growth,0,4,hapibd,poisson_separate,loop_omitted,20,13,"(((b.1,c),a),b.2)",g13_o1,False,-586.3558377569882,-918.5054227383677
growth,0,4,hapibd,poisson_separate,loop_omitted,21,18,"(((a,c.1),c.2),b)",g18_o1,False,-580.028735480739,-921.9128172901059
growth,0,4,hapibd,poisson_separate,including_loop,1,11,"(((a,b.1),c),b.2)",g11_o1,False,-219.42988552668984,-254.82662391899956
growth,0,4,hapibd,poisson_separate,including_loop,2,10,"(((a,b.1),b.2),c)",g10_o1,False,-219.92492291634923,-255.23976626627135
growth,0,4,hapibd,poisson_separate,including_loop,3,22,"b-loop + ((a,b.1),(b.2,c))",g22_o2,False,-232.583210399066,-265.7010748859869
growth,0,4,hapibd,poisson_separate,including_loop,4,1,"((a,b),c)",g01_o1,False,-245.85759668249008,-265.84946094831594
growth,0,4,hapibd,poisson_separate,including_loop,5,15,"((a,b.1),(b.2,c))",g15_o2,False,-211.9031679655518,-287.0166843452002
growth,0,4,hapibd,poisson_separate,including_loop,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-263.36079552325225,-321.89517542574487
growth,0,4,hapibd,poisson_separate,including_loop,7,9,"((a.1,b),(a.2,c))",g09_o2,False,-264.5509287531429,-323.7034691686001
growth,0,4,hapibd,poisson_separate,including_loop,8,19,"(((b,c.1),a),c.2)",g19_o1,False,-271.35912199246155,-347.15445180360996
growth,0,4,hapibd,poisson_separate,including_loop,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-260.3979883162637,-379.6511531371343
growth,0,4,hapibd,poisson_separate,including_loop,10,16,"(((a,b),c.1),c.2)",g16_o2,False,-267.42448091650397,-387.1598325863775
growth,0,4,hapibd,poisson_separate,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-257.7222835263185,-414.5886025606855
growth,0,4,hapibd,poisson_separate,including_loop,12,3,"((b,c),a)",g03_o1,False,-562.0351270999718,-589.9506710396072
growth,0,4,hapibd,poisson_separate,including_loop,13,2,"((a,c),b)",g02_o1,False,-569.3776079049245,-615.393292171158
growth,0,4,hapibd,poisson_separate,including_loop,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-588.5767117484127,-619.1309215996881
growth,0,4,hapibd,poisson_separate,including_loop,15,6,"(((a.1,c),a.2),b)",g06_o1,False,-578.5799236299299,-631.4551049018589
growth,0,4,hapibd,poisson_separate,including_loop,16,21,"((a,c.1),(b,c.2))",g21_o2,False,-582.7307672686501,-642.1856551260851
growth,0,4,hapibd,poisson_separate,including_loop,17,14,"(((b.1,c),b.2),a)",g14_o1,False,-584.222948725794,-651.805933301559
growth,0,4,hapibd,poisson_separate,including_loop,18,20,"(((b,c.1),c.2),a)",g20_o1,False,-596.7564959546908,-656.2911505462139
growth,0,4,hapibd,poisson_separate,including_loop,19,12,"(((a,c),b.1),b.2)",g12_o1,False,-582.2069695054363,-709.410465804773
growth,0,4,hapibd,poisson_separate,including_loop,20,8,"(((b,c),a.1),a.2)",g08_o1,False,-578.2945467502585,-821.3368463756292
growth,0,4,hapibd,poisson_separate,including_loop,21,13,"(((b.1,c),a),b.2)",g13_o1,False,-586.3558377569882,-918.5054227383677
growth,0,4,hapibd,poisson_separate,including_loop,22,18,"(((a,c.1),c.2),b)",g18_o1,False,-580.028735480739,-921.9128172901059
growth,0,5,true,poisson_shared,loop_omitted,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-195.09600187336346,-209.64181502011874
growth,0,5,true,poisson_shared,loop_omitted,2,9,"((a.1,b),(a.2,c))",g09_o1,False,-320.97342214202905,-386.5257434105526
growth,0,5,true,poisson_shared,loop_omitted,3,5,"(((a.1,b),c),a.2)",g05_o1,False,-336.5255569285444,-402.64363052882766
growth,0,5,true,poisson_shared,loop_omitted,4,17,"(((a,c.1),b),c.2)",g17_o1,False,-391.95117632732405,-429.4750380603904
growth,0,5,true,poisson_shared,loop_omitted,5,16,"(((a,b),c.1),c.2)",g16_o2,False,-422.46113783318657,-454.6619129403175
growth,0,5,true,poisson_shared,loop_omitted,6,19,"(((b,c.1),a),c.2)",g19_o1,False,-420.8768233084697,-607.293254106478
growth,0,5,true,poisson_shared,loop_omitted,7,11,"(((a,b.1),c),b.2)",g11_o1,False,-237.38104412226593,-694.759883784741
growth,0,5,true,poisson_shared,loop_omitted,8,10,"(((a,b.1),b.2),c)",g10_o1,False,-231.48735238824165,-704.4031282045282
growth,0,5,true,poisson_shared,loop_omitted,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-391.0993468130378,-804.1980995980526
growth,0,5,true,poisson_shared,loop_omitted,10,1,"((a,b),c)",g01_o1,False,-419.2068275276443,-810.3986357488707
growth,0,5,true,poisson_shared,loop_omitted,11,14,"(((b.1,c),b.2),a)",g14_o1,False,-771.4896256707807,-849.9749782807954
growth,0,5,true,poisson_shared,loop_omitted,12,21,"((a,c.1),(b,c.2))",g21_o1,False,-762.8098260776707,-856.4693365355529
growth,0,5,true,poisson_shared,loop_omitted,13,18,"(((a,c.1),c.2),b)",g18_o1,False,-757.1240657345497,-864.9589306540643
growth,0,5,true,poisson_shared,loop_omitted,14,6,"(((a.1,c),a.2),b)",g06_o1,False,-877.2046075834194,-893.4000383531373
growth,0,5,true,poisson_shared,loop_omitted,15,7,"(((a.1,c),b),a.2)",g07_o1,False,-867.0853980387332,-904.4838204933427
growth,0,5,true,poisson_shared,loop_omitted,16,13,"(((b.1,c),a),b.2)",g13_o1,False,-806.5030796825891,-913.6911466629741
growth,0,5,true,poisson_shared,loop_omitted,17,20,"(((b,c.1),c.2),a)",g20_o1,False,-889.557336092443,-945.2426524533231
growth,0,5,true,poisson_shared,loop_omitted,18,12,"(((a,c),b.1),b.2)",g12_o1,False,-1196.126360203044,-1248.8488711217028
growth,0,5,true,poisson_shared,loop_omitted,19,8,"(((b,c),a.1),a.2)",g08_o2,False,-1195.122635113895,-1274.7348544021647
growth,0,5,true,poisson_shared,loop_omitted,20,2,"((a,c),b)",g02_o1,False,-1279.4307852944453,-1285.6354975868744
growth,0,5,true,poisson_shared,loop_omitted,21,3,"((b,c),a)",g03_o1,False,-1236.8822315630523,-1317.742433468938
growth,0,5,true,poisson_shared,including_loop,1,15,"((a,b.1),(b.2,c))",g15_o1,False,-195.09600187336346,-209.64181502011874
growth,0,5,true,poisson_shared,including_loop,2,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-201.56991566985616,-226.70301061181638
growth,0,5,true,poisson_shared,including_loop,3,9,"((a.1,b),(a.2,c))",g09_o1,False,-320.97342214202905,-386.5257434105526
growth,0,5,true,poisson_shared,including_loop,4,5,"(((a.1,b),c),a.2)",g05_o1,False,-336.5255569285444,-402.64363052882766
growth,0,5,true,poisson_shared,including_loop,5,17,"(((a,c.1),b),c.2)",g17_o1,False,-391.95117632732405,-429.4750380603904
growth,0,5,true,poisson_shared,including_loop,6,16,"(((a,b),c.1),c.2)",g16_o2,False,-422.46113783318657,-454.6619129403175
growth,0,5,true,poisson_shared,including_loop,7,19,"(((b,c.1),a),c.2)",g19_o1,False,-420.8768233084697,-607.293254106478
growth,0,5,true,poisson_shared,including_loop,8,11,"(((a,b.1),c),b.2)",g11_o1,False,-237.38104412226593,-694.759883784741
growth,0,5,true,poisson_shared,including_loop,9,10,"(((a,b.1),b.2),c)",g10_o1,False,-231.48735238824165,-704.4031282045282
growth,0,5,true,poisson_shared,including_loop,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-391.0993468130378,-804.1980995980526
growth,0,5,true,poisson_shared,including_loop,11,1,"((a,b),c)",g01_o1,False,-419.2068275276443,-810.3986357488707
growth,0,5,true,poisson_shared,including_loop,12,14,"(((b.1,c),b.2),a)",g14_o1,False,-771.4896256707807,-849.9749782807954
growth,0,5,true,poisson_shared,including_loop,13,21,"((a,c.1),(b,c.2))",g21_o1,False,-762.8098260776707,-856.4693365355529
growth,0,5,true,poisson_shared,including_loop,14,18,"(((a,c.1),c.2),b)",g18_o1,False,-757.1240657345497,-864.9589306540643
growth,0,5,true,poisson_shared,including_loop,15,6,"(((a.1,c),a.2),b)",g06_o1,False,-877.2046075834194,-893.4000383531373
growth,0,5,true,poisson_shared,including_loop,16,7,"(((a.1,c),b),a.2)",g07_o1,False,-867.0853980387332,-904.4838204933427
growth,0,5,true,poisson_shared,including_loop,17,13,"(((b.1,c),a),b.2)",g13_o1,False,-806.5030796825891,-913.6911466629741
growth,0,5,true,poisson_shared,including_loop,18,20,"(((b,c.1),c.2),a)",g20_o1,False,-889.557336092443,-945.2426524533231
growth,0,5,true,poisson_shared,including_loop,19,12,"(((a,c),b.1),b.2)",g12_o1,False,-1196.126360203044,-1248.8488711217028
growth,0,5,true,poisson_shared,including_loop,20,8,"(((b,c),a.1),a.2)",g08_o2,False,-1195.122635113895,-1274.7348544021647
growth,0,5,true,poisson_shared,including_loop,21,2,"((a,c),b)",g02_o1,False,-1279.4307852944453,-1285.6354975868744
growth,0,5,true,poisson_shared,including_loop,22,3,"((b,c),a)",g03_o1,False,-1236.8822315630523,-1317.742433468938
growth,0,5,true,poisson_separate,loop_omitted,1,11,"(((a,b.1),c),b.2)",g11_o1,False,-236.0612006905354,-254.38590349167347
growth,0,5,true,poisson_separate,loop_omitted,2,1,"((a,b),c)",g01_o1,False,-246.25778941889905,-265.43676613781446
growth,0,5,true,poisson_separate,loop_omitted,3,15,"((a,b.1),(b.2,c))",g15_o2,False,-210.37692098624947,-274.68740639811494
growth,0,5,true,poisson_separate,loop_omitted,4,10,"(((a,b.1),b.2),c)",g10_o1,False,-236.88627792593866,-283.1864693820637
growth,0,5,true,poisson_separate,loop_omitted,5,19,"(((b,c.1),a),c.2)",g19_o1,False,-255.01286114604142,-292.99694680704954
growth,0,5,true,poisson_separate,loop_omitted,6,17,"(((a,c.1),b),c.2)",g17_o1,False,-263.17678410790984,-301.08603426117577
growth,0,5,true,poisson_separate,loop_omitted,7,16,"(((a,b),c.1),c.2)",g16_o1,False,-265.85978824655103,-319.7635669896121
growth,0,5,true,poisson_separate,loop_omitted,8,9,"((a.1,b),(a.2,c))",g09_o2,False,-262.81735596906003,-329.0630840147886
growth,0,5,true,poisson_separate,loop_omitted,9,4,"(((a.1,b),a.2),c)",g04_o1,False,-267.778218070197,-379.69902973956414
growth,0,5,true,poisson_separate,loop_omitted,10,5,"(((a.1,b),c),a.2)",g05_o1,False,-266.0538631023226,-472.4438666294624
growth,0,5,true,poisson_separate,loop_omitted,11,2,"((a,c),b)",g02_o1,False,-578.373460720351,-601.0812941966423
growth,0,5,true,poisson_separate,loop_omitted,12,3,"((b,c),a)",g03_o1,False,-574.7879674730216,-605.8310499263433
growth,0,5,true,poisson_separate,loop_omitted,13,7,"(((a.1,c),b),a.2)",g07_o1,False,-601.9402983910104,-641.1108676846795
growth,0,5,true,poisson_separate,loop_omitted,14,14,"(((b.1,c),b.2),a)",g14_o1,False,-590.9821662830285,-645.2938053919387
growth,0,5,true,poisson_separate,loop_omitted,15,6,"(((a.1,c),a.2),b)",g06_o1,False,-594.761870316899,-659.4544407588656
growth,0,5,true,poisson_separate,loop_omitted,16,21,"((a,c.1),(b,c.2))",g21_o2,False,-596.6976667895798,-747.1942390152125
growth,0,5,true,poisson_separate,loop_omitted,17,8,"(((b,c),a.1),a.2)",g08_o1,False,-592.3557261867728,-816.3859865859764
growth,0,5,true,poisson_separate,loop_omitted,18,20,"(((b,c.1),c.2),a)",g20_o1,False,-598.5631881675961,-835.7807290009588
growth,0,5,true,poisson_separate,loop_omitted,19,12,"(((a,c),b.1),b.2)",g12_o2,False,-605.5682415186775,-881.5108622109423
growth,0,5,true,poisson_separate,loop_omitted,20,18,"(((a,c.1),c.2),b)",g18_o1,False,-601.7272218594928,-953.2509783237113
growth,0,5,true,poisson_separate,loop_omitted,21,13,"(((b.1,c),a),b.2)",g13_o1,False,-593.246690899316,-1000.3938975959068
growth,0,5,true,poisson_separate,including_loop,1,22,"b-loop + ((a,b.1),(b.2,c))",g22_o1,False,-225.95638230456618,-250.36395646939215
growth,0,5,true,poisson_separate,including_loop,2,11,"(((a,b.1),c),b.2)",g11_o1,False,-236.0612006905354,-254.38590349167347
growth,0,5,true,poisson_separate,including_loop,3,1,"((a,b),c)",g01_o1,False,-246.25778941889905,-265.43676613781446
growth,0,5,true,poisson_separate,including_loop,4,15,"((a,b.1),(b.2,c))",g15_o2,False,-210.37692098624947,-274.68740639811494
growth,0,5,true,poisson_separate,including_loop,5,10,"(((a,b.1),b.2),c)",g10_o1,False,-236.88627792593866,-283.1864693820637
growth,0,5,true,poisson_separate,including_loop,6,19,"(((b,c.1),a),c.2)",g19_o1,False,-255.01286114604142,-292.99694680704954
growth,0,5,true,poisson_separate,including_loop,7,17,"(((a,c.1),b),c.2)",g17_o1,False,-263.17678410790984,-301.08603426117577
growth,0,5,true,poisson_separate,including_loop,8,16,"(((a,b),c.1),c.2)",g16_o1,False,-265.85978824655103,-319.7635669896121
growth,0,5,true,poisson_separate,including_loop,9,9,"((a.1,b),(a.2,c))",g09_o2,False,-262.81735596906003,-329.0630840147886
growth,0,5,true,poisson_separate,including_loop,10,4,"(((a.1,b),a.2),c)",g04_o1,False,-267.778218070197,-379.69902973956414
growth,0,5,true,poisson_separate,including_loop,11,5,"(((a.1,b),c),a.2)",g05_o1,False,-266.0538631023226,-472.4438666294624
growth,0,5,true,poisson_separate,including_loop,12,2,"((a,c),b)",g02_o1,False,-578.373460720351,-601.0812941966423
growth,0,5,true,poisson_separate,including_loop,13,3,"((b,c),a)",g03_o1,False,-574.7879674730216,-605.8310499263433
growth,0,5,true,poisson_separate,including_loop,14,7,"(((a.1,c),b),a.2)",g07_o1,False,-601.9402983910104,-641.1108676846795
growth,0,5,true,poisson_separate,including_loop,15,14,"(((b.1,c),b.2),a)",g14_o1,False,-590.9821662830285,-645.2938053919387
growth,0,5,true,poisson_separate,including_loop,16,6,"(((a.1,c),a.2),b)",g06_o1,False,-594.761870316899,-659.4544407588656
growth,0,5,true,poisson_separate,including_loop,17,21,"((a,c.1),(b,c.2))",g21_o2,False,-596.6976667895798,-747.1942390152125
growth,0,5,true,poisson_separate,including_loop,18,8,"(((b,c),a.1),a.2)",g08_o1,False,-592.3557261867728,-816.3859865859764
growth,0,5,true,poisson_separate,including_loop,19,20,"(((b,c.1),c.2),a)",g20_o1,False,-598.5631881675961,-835.7807290009588
growth,0,5,true,poisson_separate,including_loop,20,12,"(((a,c),b.1),b.2)",g12_o2,False,-605.5682415186775,-881.5108622109423
growth,0,5,true,poisson_separate,including_loop,21,18,"(((a,c.1),c.2),b)",g18_o1,False,-601.7272218594928,-953.2509783237113
growth,0,5,true,poisson_separate,including_loop,22,13,"(((b.1,c),a),b.2)",g13_o1,False,-593.246690899316,-1000.3938975959068
