scenario,pool,replicate,source,variant,candidate,graph,reliable,best_order,lp_ibd,lp_snp,chi2_ibd,chi2_snp
constant,0,2,true,poisson_shared,g16_o1,16,False,True,-321.7017705201727,-99.97367434358613,344.69186538422036,292.91190672055484
constant,0,2,true,poisson_shared,g02_o1,2,False,True,-1208.844790116725,-205.43144275128577,28060.295205228205,503.82744353612
constant,0,2,true,poisson_shared,g12_o1,12,False,True,-1139.8663737194615,-143.7424673381321,118623.8991886976,380.4494927099932
constant,0,2,true,poisson_shared,g15_o2,15,False,False,-255.97426459293183,44.029759125408376,181.57251643422646,4.9050397825243435
constant,0,2,true,poisson_shared,g21_o2,21,False,False,-835.015146645527,-113.00147326503526,5338.788593209005,318.9675045633014
constant,0,2,true,poisson_shared,g09_o1,9,False,True,-285.0275558777223,-47.57779465055056,327.29874339656493,188.12014733460202
constant,0,2,true,poisson_shared,g19_o1,19,False,True,-314.7020653346893,-103.44768471257336,310.7403750529039,299.8599274590083
constant,0,2,true,poisson_shared,g08_o1,8,False,False,-1219.675972004111,-162.3152028939177,56696.339225793534,417.594963821791
constant,0,2,true,poisson_shared,g18_o1,18,False,True,-682.0110254853732,-107.60356117450957,1180.2532632611815,308.1716803823293
constant,0,2,true,poisson_shared,g16_o2,16,False,False,-321.5972829303671,-100.70300332705861,333.4415542617638,294.37056468737615
constant,0,2,true,poisson_shared,g22_o2,22,False,False,-256.61696205947027,45.08122987339612,185.94556063868868,2.802098286586494
constant,0,2,true,poisson_shared,g12_o2,12,False,False,-1213.6129618757527,-207.19017999661196,36954.28657661735,507.34491802706583
constant,0,2,true,poisson_shared,g05_o1,5,False,True,-290.89654762537623,-48.211393766096265,427.8295744642048,189.38734556556767
constant,0,2,true,poisson_shared,g21_o1,21,False,True,-692.4773036651225,-88.43484242613022,944.5409326834563,269.834242885604
constant,0,2,true,poisson_shared,g09_o2,9,False,False,-307.76571137245367,-54.8768580518074,392.5691922991986,202.718274137226
constant,0,2,true,poisson_shared,g15_o1,15,False,True,-234.80635520651418,43.44092804740702,144.6984245443565,6.082701938610387
constant,0,2,true,poisson_shared,g01_o1,1,False,True,-341.20186885280873,-98.53136993343648,579.8836591413329,290.0272979002195
constant,0,2,true,poisson_shared,g11_o1,11,False,True,-274.4282858222723,40.181532324723385,570.9037577602378,12.601493383896475
constant,0,2,true,poisson_shared,g10_o1,10,False,True,-268.7584217722827,38.17124899752699,338.49205878536657,16.62206003833252
constant,0,2,true,poisson_shared,g04_o1,4,False,True,-281.8205048954132,-48.25583810296089,285.3832900154214,189.47623423935494
constant,0,2,true,poisson_shared,g20_o1,20,False,True,-839.3399930642604,-110.7809769231555,5161.2645949554935,314.5265118796458
constant,0,2,true,poisson_shared,g08_o2,8,False,True,-1082.5019528513048,-3.1549939071374657,1500.3870101432706,99.27454584764519
constant,0,2,true,poisson_shared,g14_o1,14,False,True,-831.0692802871623,1.2579500023823798,9249.91716954555,90.44865802862842
constant,0,2,true,poisson_separate,g03_o1,3,False,True,-617.8796428063758,-6.433790446907427,959.8775380012883,105.83213892733158
constant,0,2,true,poisson_separate,g13_o1,13,False,True,-617.8154729830869,-7.393175616928435,957.1385861072139,107.7509092669178
constant,0,2,true,poisson_separate,g07_o1,7,False,True,-620.2534601892982,-6.301830764376911,968.5071847960269,105.56821956204527
constant,0,2,true,poisson_separate,g17_o1,17,False,True,-260.365800570804,-7.3193302412404035,203.03745335229266,107.6032185157823
constant,0,2,true,poisson_separate,g06_o1,6,False,True,-621.4651380322257,-7.685234103845467,976.0640418034685,108.33502624105122
constant,0,2,true,poisson_separate,g22_o1,22,False,True,-235.85594077257002,44.12809363985554,144.0991965097278,4.708370753565658
constant,0,2,true,poisson_separate,g16_o1,16,False,False,-260.35749979723477,-4.7850042978120175,213.38252113185928,102.53456662924452
constant,0,2,true,poisson_separate,g02_o1,2,False,True,-617.5155444037799,-7.306545265311421,977.3203495551397,107.5776485638729
constant,0,2,true,poisson_separate,g12_o1,12,False,False,-616.9592148889191,-8.982856135661406,938.0894412560925,110.93027030450486
constant,0,2,true,poisson_separate,g15_o2,15,False,False,-257.4335957348402,42.8933656352724,190.20976152124342,7.177826762829697
constant,0,2,true,poisson_separate,g21_o2,21,False,True,-623.3386810387858,-7.417436465367976,956.8053308426919,107.79943096409973
constant,0,2,true,poisson_separate,g09_o1,9,False,False,-262.2288890944611,-8.784546034870417,206.40863013066604,110.5336501031527
constant,0,2,true,poisson_separate,g19_o1,19,False,True,-255.60293860049762,-5.6434077507175795,179.55942569687292,104.25137353479738
constant,0,2,true,poisson_separate,g08_o1,8,False,True,-619.8747679762598,-7.1317894871741565,971.8181111301199,107.22813700743717
constant,0,2,true,poisson_separate,g18_o1,18,False,True,-621.2385232341142,-5.992112003761316,1002.6977137704821,104.94878204065874
constant,0,2,true,poisson_separate,g16_o2,16,False,True,-258.7876819687623,-4.525333035623849,190.7284584043657,102.01522410466897
constant,0,2,true,poisson_separate,g22_o2,22,False,False,-250.580072482728,43.92307779289352,173.0397100276614,5.118402447562925
constant,0,2,true,poisson_separate,g12_o2,12,False,True,-624.404290174794,-7.7311016963707875,977.832194590462,108.42676142589252
constant,0,2,true,poisson_separate,g05_o1,5,False,True,-261.81960509518325,-5.127736185876216,200.78786549595588,103.22003040492578
constant,0,2,true,poisson_separate,g21_o1,21,False,False,-622.1348007058627,-7.273141127680425,993.7181795150939,107.51084028879171
constant,0,2,true,poisson_separate,g09_o2,9,False,True,-259.3185309016299,-6.1090950463916585,213.2083815808159,105.18274812640183
constant,0,2,true,poisson_separate,g15_o1,15,False,True,-235.45244932702064,45.009651987132216,145.10380564249385,2.9452540591240486
constant,0,2,true,poisson_separate,g01_o1,1,False,True,-260.91031447166137,-7.287575258003843,217.1919581577768,107.53970854942585
constant,0,2,true,poisson_separate,g11_o1,11,False,True,-254.25349218203382,44.30990501402382,195.1273404347483,4.344748005322274
constant,0,2,true,poisson_separate,g10_o1,10,False,True,-252.74733639711343,44.667858378341066,186.0969145811809,3.6288412767211726
constant,0,2,true,poisson_separate,g04_o1,4,False,True,-260.57305165517937,-5.875769357434852,212.63959133556278,104.71609674836313
constant,0,2,true,poisson_separate,g20_o1,20,False,True,-621.214339316868,-6.399126404203217,858.8338254316002,105.76281084164663
constant,0,2,true,poisson_separate,g08_o2,8,False,False,-622.1782942717786,-6.155785036524935,921.6974417904639,105.27612810644645
constant,0,2,true,poisson_separate,g14_o1,14,False,True,-618.8528302215243,-8.202268246374548,950.6696552279088,109.36909452593663
constant,0,2,hapibd,poisson_shared,g03_o1,3,False,True,-1048.4656024731062,-20.290177432009358,1513.5941819479524,133.54491289746258
constant,0,2,hapibd,poisson_shared,g13_o1,13,False,True,-780.0900149420747,1.9572292915445246,14116.592448971678,89.05009945025435
constant,0,2,hapibd,poisson_shared,g07_o1,7,False,True,-785.9217324027513,-112.7624213931245,6055.86611794827,318.4894008196569
constant,0,2,hapibd,poisson_shared,g17_o1,17,False,True,-319.72623139217524,-110.97941609721724,330.2856759662852,314.923390227951
constant,0,2,hapibd,poisson_shared,g06_o1,6,False,True,-770.5888086766612,-141.15066562509548,4730.345603649169,375.26588928404607
constant,0,2,hapibd,poisson_shared,g22_o1,22,False,True,-233.95675200052798,44.69124593512803,146.433667375057,3.5820661630658712
constant,0,2,hapibd,poisson_shared,g16_o1,16,False,False,-307.06805568885005,-118.94315593279232,302.3759300645238,330.8508698986047
constant,0,2,hapibd,poisson_shared,g02_o1,2,False,True,-1168.775358427959,-192.2804561407736,34578.275275797845,477.52547031455487
constant,0,2,hapibd,poisson_shared,g12_o1,12,False,True,-1080.4968453719491,-141.88902412087853,255605.72149569646,376.7426062754163
constant,0,2,hapibd,poisson_shared,g15_o2,15,False,False,-253.30048655120748,45.05853999939397,183.61810177083763,2.847478034576127
constant,0,2,hapibd,poisson_shared,g21_o2,21,False,False,-789.3223263578639,-112.30319918696918,5875.528179838675,317.57095640694365
constant,0,2,hapibd,poisson_shared,g09_o1,9,False,True,-280.6051355550833,-48.750150530352165,321.7986946820629,190.46485909425255
constant,0,2,hapibd,poisson_shared,g19_o1,19,False,True,-310.17825923363154,-111.87865791618604,299.76509873886096,316.7218738656485
constant,0,2,hapibd,poisson_shared,g08_o1,8,False,True,-1027.2895410993776,-4.317134795719502,1455.550396713278,101.59882762471122
constant,0,2,hapibd,poisson_shared,g18_o1,18,False,True,-628.4220439491775,-112.20540700263635,1094.6647835963452,317.37537203891884
constant,0,2,hapibd,poisson_shared,g16_o2,16,False,True,-317.8826347002922,-107.78784215171058,315.4799731418291,308.54024233715046
constant,0,2,hapibd,poisson_shared,g22_o2,22,False,False,-254.38748081772349,44.62084889383598,185.412398512405,3.7228602456469506
constant,0,2,hapibd,poisson_shared,g12_o2,12,False,False,-1175.6771694228669,-67.4041710225575,1778.2654171590734,227.77290007836478
constant,0,2,hapibd,poisson_shared,g05_o1,5,False,True,-348.48566271493075,-92.31784640034033,644.531977106705,277.6002508339436
constant,0,2,hapibd,poisson_shared,g21_o1,21,False,True,-640.4049995220768,-83.11048659043567,920.9979454740187,259.18553121409144
constant,0,2,hapibd,poisson_shared,g09_o2,9,False,False,-309.20465821984004,-55.15852853231981,461.9615010485884,203.28161509807848
constant,0,2,hapibd,poisson_shared,g15_o1,15,False,True,-233.45554873322166,45.186606567006926,145.06282355514233,2.591344899356698
constant,0,2,hapibd,poisson_shared,g01_o1,1,False,True,-339.59020122981576,-106.53172789421893,665.1977602895947,306.02801382184936
constant,0,2,hapibd,poisson_shared,g11_o1,11,False,True,-278.3530260163938,38.15750763912804,647.2135043948799,16.64954275507753
constant,0,2,hapibd,poisson_shared,g10_o1,10,False,True,-271.5806015196021,39.791718947019284,400.11975983981097,13.381120139270141
constant,0,2,hapibd,poisson_shared,g04_o1,4,False,True,-274.5378083274201,-58.448279429436745,307.45029794049987,209.86111689236574
constant,0,2,hapibd,poisson_shared,g20_o1,20,False,True,-631.6837928896728,-98.02902666635873,1238.3855320171015,289.0226113659386
constant,0,2,hapibd,poisson_shared,g08_o2,8,False,False,-1044.4383549755105,-7.689517092416494,1429.8018799956953,108.34359221795305
constant,0,2,hapibd,poisson_shared,g14_o1,14,False,True,-772.3698914529684,-2.605244244704733,12615.198900572293,98.17504652276611
constant,0,2,hapibd,poisson_separate,g03_o1,3,False,True,-562.1108605113124,-5.47015806166999,852.740194367035,103.90487415672382
constant,0,2,hapibd,poisson_separate,g13_o1,13,False,True,-559.6393611011565,-5.568316553357094,806.4955950802816,104.1011911401277
constant,0,2,hapibd,poisson_separate,g07_o1,7,False,True,-563.6180670515398,-6.188736400814037,817.2072841366444,105.34203083513697
constant,0,2,hapibd,poisson_separate,g17_o1,17,False,True,-259.6107704017128,-5.413623251023754,206.32845656851177,103.79180453516615
constant,0,2,hapibd,poisson_separate,g06_o1,6,False,True,-565.546347764963,-8.452172975013744,882.9374889270375,109.86890398339582
constant,0,2,hapibd,poisson_separate,g22_o1,22,False,True,-233.66936772098197,45.128369406349734,146.1623513624295,2.707819220632517
constant,0,2,hapibd,poisson_separate,g16_o1,16,False,True,-258.2234176165404,-7.284323089565409,194.44744612774107,107.533204212323
constant,0,2,hapibd,poisson_separate,g02_o1,2,False,True,-561.5241400788842,-5.100481810461862,851.1440274101684,103.16552165391049
constant,0,2,hapibd,poisson_separate,g12_o1,12,False,True,-561.2487346593588,-9.10184799001086,802.7814330943511,111.16825401345719
constant,0,2,hapibd,poisson_separate,g15_o2,15,False,False,-256.4609016421092,45.249304724074655,180.785255169933,2.4659485852235807
constant,0,2,hapibd,poisson_separate,g21_o2,21,False,True,-567.2785593180763,-6.876412538830179,848.7159533583358,106.71738311103854
constant,0,2,hapibd,poisson_separate,g09_o1,9,False,False,-259.64293056749966,-6.061315123717785,201.1018033442232,105.08718828087312
constant,0,2,hapibd,poisson_separate,g19_o1,19,False,True,-250.6491578543799,-8.621067251850144,173.93249941136148,110.20669253720811
constant,0,2,hapibd,poisson_separate,g08_o1,8,False,True,-560.6487485332376,-4.827318219444811,817.5482622832619,102.61919447191293
constant,0,2,hapibd,poisson_separate,g18_o1,18,False,True,-567.2528619804982,-7.256232681125297,893.1460004910102,107.47702339575902
constant,0,2,hapibd,poisson_separate,g16_o2,16,False,False,-255.2106613938928,-6.2061053111087645,183.4567644371257,105.37676865574738
constant,0,2,hapibd,poisson_separate,g22_o2,22,False,False,-248.49858218310072,44.97405846006714,167.6900886997874,3.016441113244917
constant,0,2,hapibd,poisson_separate,g12_o2,12,False,False,-566.8226069136934,-8.529685289291054,877.3193905468084,110.02392861197046
constant,0,2,hapibd,poisson_separate,g05_o1,5,False,True,-259.0982459266276,-6.325799969591662,198.289780714642,105.6161579724146
constant,0,2,hapibd,poisson_separate,g21_o1,21,False,False,-563.9764831836447,-6.469582959872058,814.5496808178347,105.90372395314424
constant,0,2,hapibd,poisson_separate,g09_o2,9,False,True,-256.7403326097335,-6.430636175056669,203.25521655243637,105.8258303835311
constant,0,2,hapibd,poisson_separate,g15_o1,15,False,True,-234.23319031558572,44.389332252515594,147.66993231240878,4.185893528333184
constant,0,2,hapibd,poisson_separate,g01_o1,1,False,True,-255.13633947469256,-6.530440264535783,194.6721145645905,106.0254385627771
constant,0,2,hapibd,poisson_separate,g11_o1,11,False,True,-253.344170290597,43.99905227767641,188.50245508427707,4.9664534779866125
constant,0,2,hapibd,poisson_separate,g10_o1,10,False,True,-250.70160162964112,45.20352127489336,180.21822066177486,2.5575154836095444
constant,0,2,hapibd,poisson_separate,g04_o1,4,False,True,-260.8456195619377,-6.7807492037378925,210.30772939198502,106.52605644067896
constant,0,2,hapibd,poisson_separate,g20_o1,20,False,True,-568.1994117362768,-9.420676359004371,1006.0958983139726,111.80591075105902
constant,0,2,hapibd,poisson_separate,g08_o2,8,False,False,-575.6799847362487,-7.314471055763764,960.6256154082722,107.5935001450215
constant,0,2,hapibd,poisson_separate,g14_o1,14,False,True,-564.9816303621587,-6.731280497378716,836.560784809923,106.42711902816701
constant,0,3,true,poisson_shared,g03_o1,3,False,True,-1114.3223669043468,-10.39503662817918,1587.2210398516465,113.51895014244884
constant,0,3,true,poisson_shared,g13_o1,13,False,True,-847.1498399947803,-11.775546812364464,20022.619648863274,116.2799705106176
constant,0,3,true,poisson_shared,g07_o1,7,False,True,-725.5813952245876,-100.12849155107095,1064.9336950145482,292.9858599879294
constant,0,3,true,poisson_shared,g17_o1,17,False,True,-315.69473023308853,-87.32106270204063,311.1167932409177,267.3710022901174
constant,0,3,true,poisson_shared,g06_o1,6,False,True,-734.8103917194321,-104.93685057470711,1095.1362039595454,302.6025780357709
constant,0,3,true,poisson_shared,g22_o1,22,False,True,-229.30804516521061,45.59731527757751,119.73010834116909,1.5342463309159855
constant,0,3,true,poisson_shared,g16_o1,16,False,False,-307.5995078219713,-89.17511019161267,287.89795712528996,271.0790972692413
constant,0,3,true,poisson_shared,g02_o1,2,False,True,-1214.5171851439054,-206.44875013304824,58081.3421101875,505.62637715190374
constant,0,3,true,poisson_shared,g12_o1,12,False,True,-1151.6191173969933,-141.96125917464119,307341.25505538064,376.6513952354678
constant,0,3,true,poisson_shared,g15_o2,15,False,False,-249.36239749638062,45.06443852232171,156.72005307702472,2.5999998413856975
constant,0,3,true,poisson_shared,g21_o2,21,False,True,-678.504210020832,-88.48857033045863,1276.2570121843182,269.7060175469374
constant,0,3,true,poisson_shared,g09_o1,9,False,False,-270.8274543471934,-42.523850595269,248.21574614859242,177.77657807640412
